year,month,day,close
14,01,1975,71.68
15,01,1975,72.14
16,01,1975,72.05
17,01,1975,70.96
20,01,1975,71.08
21,01,1975,70.70
22,01,1975,71.74
23,01,1975,72.07
24,01,1975,72.98
27,01,1975,75.37
28,01,1975,76.03
29,01,1975,77.26
30,01,1975,76.21
31,01,1975,76.98
03,02,1975,77.82
04,02,1975,77.61
05,02,1975,78.95
06,02,1975,78.56
07,02,1975,78.63
10,02,1975,78.36
11,02,1975,78.58
12,02,1975,79.92
13,02,1975,81.01
14,02,1975,81.50
18,02,1975,80.93
19,02,1975,81.44
20,02,1975,82.21
21,02,1975,82.62
24,02,1975,81.44
25,02,1975,79.53
26,02,1975,80.37
27,02,1975,80.77
28,02,1975,81.59
03,03,1975,83.03
04,03,1975,83.56
05,03,1975,83.90
06,03,1975,83.69
07,03,1975,84.30
10,03,1975,84.95
11,03,1975,84.36
12,03,1975,83.59
13,03,1975,83.74
14,03,1975,84.76
17,03,1975,86.01
18,03,1975,85.13
19,03,1975,84.34
20,03,1975,83.61
21,03,1975,83.39
24,03,1975,81.42
25,03,1975,82.06
26,03,1975,83.59
27,03,1975,83.85
31,03,1975,83.36
01,04,1975,82.64
02,04,1975,82.43
03,04,1975,81.51
04,04,1975,80.88
07,04,1975,80.35
08,04,1975,80.99
09,04,1975,82.84
10,04,1975,83.77
11,04,1975,84.18
14,04,1975,85.60
15,04,1975,86.30
16,04,1975,86.60
17,04,1975,87.25
18,04,1975,86.30
21,04,1975,87.23
22,04,1975,87.09
23,04,1975,86.12
24,04,1975,86.04
25,04,1975,86.62
28,04,1975,86.23
29,04,1975,85.64
30,04,1975,87.30
01,05,1975,88.10
02,05,1975,89.22
05,05,1975,90.08
06,05,1975,88.64
07,05,1975,89.08
08,05,1975,89.56
09,05,1975,90.53
12,05,1975,90.61
13,05,1975,91.58
14,05,1975,92.27
15,05,1975,91.41
16,05,1975,90.43
19,05,1975,90.53
20,05,1975,90.07
21,05,1975,89.06
22,05,1975,89.39
23,05,1975,90.58
27,05,1975,90.34
28,05,1975,89.71
29,05,1975,89.68
30,05,1975,91.15
02,06,1975,92.58
03,06,1975,92.89
04,06,1975,92.60
05,06,1975,92.69
06,06,1975,92.48
09,06,1975,91.21
10,06,1975,90.44
11,06,1975,90.55
12,06,1975,90.08
13,06,1975,90.52
16,06,1975,91.46
17,06,1975,90.58
18,06,1975,90.39
19,06,1975,92.02
20,06,1975,92.61
23,06,1975,93.62
24,06,1975,94.19
25,06,1975,94.62
26,06,1975,94.81
27,06,1975,94.81
30,06,1975,95.19
01,07,1975,94.85
02,07,1975,94.18
03,07,1975,94.36
07,07,1975,93.54
08,07,1975,93.39
09,07,1975,94.80
10,07,1975,94.81
11,07,1975,94.66
14,07,1975,95.19
15,07,1975,95.61
16,07,1975,94.61
17,07,1975,93.63
18,07,1975,93.20
21,07,1975,92.44
22,07,1975,91.45
23,07,1975,90.18
24,07,1975,90.07
25,07,1975,89.29
28,07,1975,88.69
29,07,1975,88.19
30,07,1975,88.83
31,07,1975,88.75
01,08,1975,87.99
04,08,1975,87.15
05,08,1975,86.23
06,08,1975,86.25
07,08,1975,86.30
08,08,1975,86.02
11,08,1975,86.55
12,08,1975,87.12
13,08,1975,85.97
14,08,1975,85.60
15,08,1975,86.36
18,08,1975,86.20
19,08,1975,84.95
20,08,1975,83.22
21,08,1975,83.07
22,08,1975,84.28
25,08,1975,85.06
26,08,1975,83.96
27,08,1975,84.43
28,08,1975,86.40
29,08,1975,86.88
02,09,1975,85.48
03,09,1975,86.03
04,09,1975,86.20
05,09,1975,85.62
08,09,1975,85.89
09,09,1975,84.60
10,09,1975,83.79
11,09,1975,83.45
12,09,1975,83.30
15,09,1975,82.88
16,09,1975,82.09
17,09,1975,82.37
18,09,1975,84.06
19,09,1975,85.88
22,09,1975,85.07
23,09,1975,84.94
24,09,1975,85.74
25,09,1975,85.64
26,09,1975,86.19
29,09,1975,85.03
30,09,1975,83.87
01,10,1975,82.93
02,10,1975,83.82
03,10,1975,85.95
06,10,1975,86.88
07,10,1975,86.77
08,10,1975,87.94
09,10,1975,88.37
10,10,1975,88.21
13,10,1975,89.46
14,10,1975,89.28
15,10,1975,89.23
16,10,1975,89.37
17,10,1975,88.86
20,10,1975,89.82
21,10,1975,90.56
22,10,1975,90.71
23,10,1975,91.24
24,10,1975,89.83
27,10,1975,89.73
28,10,1975,90.51
29,10,1975,89.39
30,10,1975,89.31
31,10,1975,89.04
03,11,1975,88.09
04,11,1975,88.51
05,11,1975,89.15
06,11,1975,89.55
07,11,1975,89.33
10,11,1975,89.34
11,11,1975,89.87
12,11,1975,91.19
13,11,1975,91.04
14,11,1975,90.97
17,11,1975,91.46
18,11,1975,91.00
19,11,1975,89.98
20,11,1975,89.64
21,11,1975,89.53
24,11,1975,89.70
25,11,1975,90.71
26,11,1975,90.94
28,11,1975,91.24
01,12,1975,90.67
02,12,1975,89.33
03,12,1975,87.60
04,12,1975,87.84
05,12,1975,86.82
08,12,1975,87.07
09,12,1975,87.30
10,12,1975,88.08
11,12,1975,87.80
12,12,1975,87.83
15,12,1975,88.09
16,12,1975,88.93
17,12,1975,89.15
18,12,1975,89.43
19,12,1975,88.80
22,12,1975,88.14
23,12,1975,88.73
24,12,1975,89.46
26,12,1975,90.25
29,12,1975,90.13
30,12,1975,89.77
31,12,1975,90.19
02,01,1976,90.90
05,01,1976,92.58
06,01,1976,93.53
07,01,1976,93.95
08,01,1976,94.58
09,01,1976,94.95
12,01,1976,96.33
13,01,1976,95.57
14,01,1976,97.13
15,01,1976,96.61
16,01,1976,97.00
19,01,1976,98.32
20,01,1976,98.86
21,01,1976,98.24
22,01,1976,98.04
23,01,1976,99.21
26,01,1976,99.68
27,01,1976,99.07
28,01,1976,98.53
29,01,1976,100.11
30,01,1976,100.86
02,02,1976,100.87
03,02,1976,101.18
04,02,1976,101.91
05,02,1976,100.39
06,02,1976,99.46
09,02,1976,99.62
10,02,1976,100.47
11,02,1976,100.77
12,02,1976,100.25
13,02,1976,99.67
17,02,1976,99.05
18,02,1976,99.85
19,02,1976,101.41
20,02,1976,102.10
23,02,1976,101.61
24,02,1976,102.03
25,02,1976,101.69
26,02,1976,100.11
27,02,1976,99.71
01,03,1976,100.02
02,03,1976,100.58
03,03,1976,99.98
04,03,1976,98.92
05,03,1976,99.11
08,03,1976,100.19
09,03,1976,100.58
10,03,1976,100.94
11,03,1976,101.89
12,03,1976,100.86
15,03,1976,99.80
16,03,1976,100.92
17,03,1976,100.86
18,03,1976,100.45
19,03,1976,100.58
22,03,1976,100.71
23,03,1976,102.24
24,03,1976,103.42
25,03,1976,102.85
26,03,1976,102.85
29,03,1976,102.41
30,03,1976,102.01
31,03,1976,102.77
01,04,1976,102.24
02,04,1976,102.25
05,04,1976,103.51
06,04,1976,103.36
07,04,1976,102.21
08,04,1976,101.28
09,04,1976,100.35
12,04,1976,100.20
13,04,1976,101.05
14,04,1976,100.31
15,04,1976,100.67
19,04,1976,101.44
20,04,1976,102.87
21,04,1976,103.32
22,04,1976,102.98
23,04,1976,102.29
26,04,1976,102.43
27,04,1976,101.86
28,04,1976,102.13
29,04,1976,102.13
30,04,1976,101.64
03,05,1976,100.92
04,05,1976,101.46
05,05,1976,100.88
06,05,1976,101.16
07,05,1976,101.88
10,05,1976,103.10
11,05,1976,102.95
12,05,1976,102.77
13,05,1976,102.16
14,05,1976,101.34
17,05,1976,101.09
18,05,1976,101.26
19,05,1976,101.18
20,05,1976,102.00
21,05,1976,101.26
24,05,1976,99.44
25,05,1976,99.49
26,05,1976,99.34
27,05,1976,99.38
28,05,1976,100.18
01,06,1976,99.85
02,06,1976,100.22
03,06,1976,100.13
04,06,1976,99.15
07,06,1976,98.63
08,06,1976,98.80
09,06,1976,98.74
10,06,1976,99.56
11,06,1976,100.92
14,06,1976,101.95
15,06,1976,101.46
16,06,1976,102.01
17,06,1976,103.61
18,06,1976,103.76
21,06,1976,104.28
22,06,1976,103.47
23,06,1976,103.25
24,06,1976,103.79
25,06,1976,103.72
28,06,1976,103.43
29,06,1976,103.86
30,06,1976,104.28
01,07,1976,103.59
02,07,1976,104.11
06,07,1976,103.54
07,07,1976,103.83
08,07,1976,103.98
09,07,1976,104.98
12,07,1976,105.90
13,07,1976,105.67
14,07,1976,105.95
15,07,1976,105.20
16,07,1976,104.68
19,07,1976,104.29
20,07,1976,103.72
21,07,1976,103.82
22,07,1976,103.93
23,07,1976,104.06
26,07,1976,104.07
27,07,1976,103.48
28,07,1976,103.05
29,07,1976,102.93
30,07,1976,103.44
02,08,1976,103.19
03,08,1976,104.14
04,08,1976,104.43
05,08,1976,103.85
06,08,1976,103.79
09,08,1976,103.49
10,08,1976,104.41
11,08,1976,104.06
12,08,1976,104.22
13,08,1976,104.25
16,08,1976,104.43
17,08,1976,104.80
18,08,1976,104.56
19,08,1976,103.39
20,08,1976,102.37
23,08,1976,101.96
24,08,1976,101.27
25,08,1976,102.03
26,08,1976,101.32
27,08,1976,101.48
30,08,1976,102.07
31,08,1976,102.91
01,09,1976,104.06
02,09,1976,103.92
03,09,1976,104.30
07,09,1976,105.03
08,09,1976,104.94
09,09,1976,104.40
10,09,1976,104.65
13,09,1976,104.29
14,09,1976,103.94
15,09,1976,104.25
16,09,1976,105.34
17,09,1976,106.27
20,09,1976,106.32
21,09,1976,107.83
22,09,1976,107.46
23,09,1976,106.92
24,09,1976,106.80
27,09,1976,107.27
28,09,1976,105.92
29,09,1976,105.37
30,09,1976,105.24
01,10,1976,104.17
04,10,1976,104.03
05,10,1976,103.23
06,10,1976,102.97
07,10,1976,103.54
08,10,1976,102.56
11,10,1976,101.64
12,10,1976,100.81
13,10,1976,102.12
14,10,1976,100.85
15,10,1976,100.88
18,10,1976,101.47
19,10,1976,101.45
20,10,1976,101.74
21,10,1976,100.77
22,10,1976,99.96
25,10,1976,100.07
26,10,1976,101.06
27,10,1976,101.76
28,10,1976,101.61
29,10,1976,102.90
01,11,1976,103.10
03,11,1976,101.92
04,11,1976,102.41
05,11,1976,100.82
08,11,1976,99.60
09,11,1976,99.32
10,11,1976,98.81
11,11,1976,99.64
12,11,1976,99.24
15,11,1976,99.90
16,11,1976,100.04
17,11,1976,100.61
18,11,1976,101.89
19,11,1976,101.92
22,11,1976,102.59
23,11,1976,101.96
24,11,1976,102.41
26,11,1976,103.15
29,11,1976,102.44
30,11,1976,102.10
01,12,1976,102.49
02,12,1976,102.12
03,12,1976,102.76
06,12,1976,103.56
07,12,1976,103.49
08,12,1976,104.08
09,12,1976,104.51
10,12,1976,104.70
13,12,1976,104.63
14,12,1976,105.07
15,12,1976,105.14
16,12,1976,104.80
17,12,1976,104.26
20,12,1976,103.65
21,12,1976,104.22
22,12,1976,104.71
23,12,1976,104.84
27,12,1976,106.06
28,12,1976,106.77
29,12,1976,106.34
30,12,1976,106.88
31,12,1976,107.46
03,01,1977,107.00
04,01,1977,105.70
05,01,1977,104.76
06,01,1977,105.02
07,01,1977,105.01
10,01,1977,105.20
11,01,1977,104.12
12,01,1977,103.40
13,01,1977,104.20
14,01,1977,104.01
17,01,1977,103.73
18,01,1977,103.32
19,01,1977,103.85
20,01,1977,102.97
21,01,1977,103.32
24,01,1977,103.25
25,01,1977,103.13
26,01,1977,102.34
27,01,1977,101.79
28,01,1977,101.93
31,01,1977,102.03
01,02,1977,102.54
02,02,1977,102.36
03,02,1977,101.85
04,02,1977,101.88
07,02,1977,101.89
08,02,1977,101.60
09,02,1977,100.73
10,02,1977,100.82
11,02,1977,100.22
14,02,1977,100.74
15,02,1977,101.04
16,02,1977,101.50
17,02,1977,100.92
18,02,1977,100.49
22,02,1977,100.49
23,02,1977,100.19
24,02,1977,99.60
25,02,1977,99.48
28,02,1977,99.82
01,03,1977,100.66
02,03,1977,100.39
03,03,1977,100.88
04,03,1977,101.20
07,03,1977,101.25
08,03,1977,100.87
09,03,1977,100.10
10,03,1977,100.67
11,03,1977,100.65
14,03,1977,101.42
15,03,1977,101.98
16,03,1977,102.17
17,03,1977,102.08
18,03,1977,101.86
21,03,1977,101.31
22,03,1977,101.00
23,03,1977,100.20
24,03,1977,99.70
25,03,1977,99.06
28,03,1977,99.00
29,03,1977,99.69
30,03,1977,98.54
31,03,1977,98.42
01,04,1977,99.21
04,04,1977,98.23
05,04,1977,98.01
06,04,1977,97.91
07,04,1977,98.35
11,04,1977,98.88
12,04,1977,100.15
13,04,1977,100.16
14,04,1977,101.00
15,04,1977,101.04
18,04,1977,100.54
19,04,1977,100.07
20,04,1977,100.40
21,04,1977,99.75
22,04,1977,98.44
25,04,1977,97.15
26,04,1977,97.11
27,04,1977,97.96
28,04,1977,98.20
29,04,1977,98.44
02,05,1977,98.93
03,05,1977,99.43
04,05,1977,99.96
05,05,1977,100.11
06,05,1977,99.49
09,05,1977,99.18
10,05,1977,99.47
11,05,1977,98.78
12,05,1977,98.73
13,05,1977,99.03
16,05,1977,99.47
17,05,1977,99.77
18,05,1977,100.30
19,05,1977,99.88
20,05,1977,99.45
23,05,1977,98.15
24,05,1977,97.67
25,05,1977,96.77
26,05,1977,97.01
27,05,1977,96.27
31,05,1977,96.12
01,06,1977,96.93
02,06,1977,96.74
03,06,1977,97.69
06,06,1977,97.23
07,06,1977,97.73
08,06,1977,98.20
09,06,1977,98.14
10,06,1977,98.46
13,06,1977,98.74
14,06,1977,99.86
15,06,1977,99.61
16,06,1977,99.85
17,06,1977,99.97
20,06,1977,100.42
21,06,1977,100.74
22,06,1977,100.46
23,06,1977,100.62
24,06,1977,101.19
27,06,1977,100.98
28,06,1977,100.14
29,06,1977,100.11
30,06,1977,100.48
01,07,1977,100.10
05,07,1977,100.09
06,07,1977,99.58
07,07,1977,99.93
08,07,1977,99.79
11,07,1977,99.55
12,07,1977,99.45
13,07,1977,99.59
15,07,1977,100.18
18,07,1977,100.95
19,07,1977,101.79
20,07,1977,101.73
21,07,1977,101.59
22,07,1977,101.67
25,07,1977,100.85
26,07,1977,100.27
27,07,1977,98.64
28,07,1977,98.79
29,07,1977,98.85
01,08,1977,99.12
02,08,1977,98.50
03,08,1977,98.37
04,08,1977,98.74
05,08,1977,98.76
08,08,1977,97.99
09,08,1977,98.05
10,08,1977,98.92
11,08,1977,98.16
12,08,1977,97.88
15,08,1977,98.18
16,08,1977,97.73
17,08,1977,97.74
18,08,1977,97.68
19,08,1977,97.51
22,08,1977,97.79
23,08,1977,97.62
24,08,1977,97.23
25,08,1977,96.15
26,08,1977,96.06
29,08,1977,96.92
30,08,1977,96.38
31,08,1977,96.77
01,09,1977,96.83
02,09,1977,97.45
06,09,1977,97.71
07,09,1977,98.01
08,09,1977,97.28
09,09,1977,96.37
12,09,1977,96.03
13,09,1977,96.09
14,09,1977,96.55
15,09,1977,96.80
16,09,1977,96.48
19,09,1977,95.85
20,09,1977,95.89
21,09,1977,95.10
22,09,1977,95.09
23,09,1977,95.04
26,09,1977,95.38
27,09,1977,95.24
28,09,1977,95.31
29,09,1977,95.85
30,09,1977,96.53
03,10,1977,96.74
04,10,1977,96.03
05,10,1977,95.68
06,10,1977,96.05
07,10,1977,95.97
10,10,1977,95.75
11,10,1977,94.93
12,10,1977,94.04
13,10,1977,93.46
14,10,1977,93.56
17,10,1977,93.47
18,10,1977,93.46
19,10,1977,92.38
20,10,1977,92.67
21,10,1977,92.32
24,10,1977,91.63
25,10,1977,91.00
26,10,1977,92.10
27,10,1977,92.34
28,10,1977,92.61
31,10,1977,92.34
01,11,1977,91.35
02,11,1977,90.71
03,11,1977,90.76
04,11,1977,91.58
07,11,1977,92.29
08,11,1977,92.46
09,11,1977,92.98
10,11,1977,94.71
11,11,1977,95.98
14,11,1977,95.32
15,11,1977,95.93
16,11,1977,95.45
17,11,1977,95.16
18,11,1977,95.33
21,11,1977,95.25
22,11,1977,96.09
23,11,1977,96.49
25,11,1977,96.69
28,11,1977,96.04
29,11,1977,94.55
30,11,1977,94.83
01,12,1977,94.69
02,12,1977,94.67
05,12,1977,94.27
06,12,1977,92.83
07,12,1977,92.78
08,12,1977,92.96
09,12,1977,93.65
12,12,1977,93.63
13,12,1977,93.56
14,12,1977,94.03
15,12,1977,93.55
16,12,1977,93.40
19,12,1977,92.69
20,12,1977,92.50
21,12,1977,93.05
22,12,1977,93.80
23,12,1977,94.69
27,12,1977,94.69
28,12,1977,94.75
29,12,1977,94.94
30,12,1977,95.10
03,01,1978,93.82
04,01,1978,93.52
05,01,1978,92.74
06,01,1978,91.62
09,01,1978,90.64
10,01,1978,90.17
11,01,1978,89.74
12,01,1978,89.82
13,01,1978,89.69
16,01,1978,89.43
17,01,1978,89.88
18,01,1978,90.56
19,01,1978,90.09
20,01,1978,89.89
23,01,1978,89.24
24,01,1978,89.25
25,01,1978,89.39
26,01,1978,88.58
27,01,1978,88.58
30,01,1978,89.34
31,01,1978,89.25
01,02,1978,89.93
02,02,1978,90.13
03,02,1978,89.62
06,02,1978,89.50
07,02,1978,90.33
08,02,1978,90.83
09,02,1978,90.30
10,02,1978,90.08
13,02,1978,89.86
14,02,1978,89.04
15,02,1978,88.83
16,02,1978,88.08
17,02,1978,87.96
21,02,1978,87.59
22,02,1978,87.56
23,02,1978,87.64
24,02,1978,88.49
27,02,1978,87.72
28,02,1978,87.04
01,03,1978,87.19
02,03,1978,87.32
03,03,1978,87.45
06,03,1978,86.90
07,03,1978,87.36
08,03,1978,87.84
09,03,1978,87.89
10,03,1978,88.88
13,03,1978,88.95
14,03,1978,89.35
15,03,1978,89.12
16,03,1978,89.51
17,03,1978,90.20
20,03,1978,90.82
21,03,1978,89.79
22,03,1978,89.47
23,03,1978,89.36
27,03,1978,88.87
28,03,1978,89.50
29,03,1978,89.64
30,03,1978,89.41
31,03,1978,89.21
03,04,1978,88.46
04,04,1978,88.86
05,04,1978,89.64
06,04,1978,89.79
07,04,1978,90.17
10,04,1978,90.49
11,04,1978,90.25
12,04,1978,90.11
13,04,1978,90.98
14,04,1978,92.92
17,04,1978,94.45
18,04,1978,93.43
19,04,1978,93.86
20,04,1978,94.54
21,04,1978,94.34
24,04,1978,95.77
25,04,1978,96.64
26,04,1978,96.82
27,04,1978,95.86
28,04,1978,96.83
01,05,1978,97.67
02,05,1978,97.25
03,05,1978,96.26
04,05,1978,95.93
05,05,1978,96.53
08,05,1978,96.19
09,05,1978,95.90
10,05,1978,95.92
11,05,1978,97.20
12,05,1978,98.07
15,05,1978,98.76
16,05,1978,99.35
17,05,1978,99.60
18,05,1978,98.62
19,05,1978,98.12
22,05,1978,99.09
23,05,1978,98.05
24,05,1978,97.08
25,05,1978,96.80
26,05,1978,96.58
30,05,1978,96.86
31,05,1978,97.24
01,06,1978,97.35
02,06,1978,98.14
05,06,1978,99.95
06,06,1978,100.32
07,06,1978,100.12
08,06,1978,100.21
09,06,1978,99.93
12,06,1978,99.55
13,06,1978,99.57
14,06,1978,99.48
15,06,1978,98.34
16,06,1978,97.42
19,06,1978,97.49
20,06,1978,96.51
21,06,1978,96.01
22,06,1978,96.24
23,06,1978,95.85
26,06,1978,94.60
27,06,1978,94.98
28,06,1978,95.40
29,06,1978,95.57
30,06,1978,95.53
03,07,1978,95.09
05,07,1978,94.27
06,07,1978,94.32
07,07,1978,94.89
10,07,1978,95.27
11,07,1978,95.93
12,07,1978,96.24
13,07,1978,96.25
14,07,1978,97.58
17,07,1978,97.78
18,07,1978,96.87
19,07,1978,98.12
20,07,1978,98.03
21,07,1978,97.75
24,07,1978,97.72
25,07,1978,98.44
26,07,1978,99.08
27,07,1978,99.54
28,07,1978,100.00
31,07,1978,100.68
01,08,1978,100.66
02,08,1978,102.92
03,08,1978,103.51
04,08,1978,103.92
07,08,1978,103.55
08,08,1978,104.01
09,08,1978,104.50
10,08,1978,103.66
11,08,1978,103.96
14,08,1978,103.97
15,08,1978,103.85
16,08,1978,104.65
17,08,1978,105.08
18,08,1978,104.73
21,08,1978,103.89
22,08,1978,104.31
23,08,1978,104.91
24,08,1978,105.08
25,08,1978,104.90
28,08,1978,103.96
29,08,1978,103.39
30,08,1978,103.50
31,08,1978,103.29
01,09,1978,103.68
05,09,1978,104.49
06,09,1978,105.38
07,09,1978,105.42
08,09,1978,106.79
11,09,1978,106.98
12,09,1978,106.99
13,09,1978,106.34
14,09,1978,105.10
15,09,1978,104.12
18,09,1978,103.21
19,09,1978,102.53
20,09,1978,101.73
21,09,1978,101.90
22,09,1978,101.84
25,09,1978,101.86
26,09,1978,102.62
27,09,1978,101.66
28,09,1978,101.96
29,09,1978,102.54
02,10,1978,102.96
03,10,1978,102.60
04,10,1978,103.06
05,10,1978,103.27
06,10,1978,103.52
09,10,1978,104.59
10,10,1978,104.46
11,10,1978,105.39
12,10,1978,104.88
13,10,1978,104.66
16,10,1978,102.61
17,10,1978,101.26
18,10,1978,100.49
19,10,1978,99.33
20,10,1978,97.95
23,10,1978,98.18
24,10,1978,97.49
25,10,1978,97.31
26,10,1978,96.03
27,10,1978,94.59
30,10,1978,95.06
31,10,1978,93.15
01,11,1978,96.85
02,11,1978,95.61
03,11,1978,96.18
06,11,1978,95.19
07,11,1978,93.85
08,11,1978,94.45
09,11,1978,94.42
10,11,1978,94.77
13,11,1978,93.13
14,11,1978,92.49
15,11,1978,92.71
16,11,1978,93.71
17,11,1978,94.42
20,11,1978,95.25
21,11,1978,95.01
22,11,1978,95.48
24,11,1978,95.79
27,11,1978,95.99
28,11,1978,95.15
29,11,1978,93.75
30,11,1978,94.70
01,12,1978,96.28
04,12,1978,96.15
05,12,1978,97.44
06,12,1978,97.49
07,12,1978,97.08
08,12,1978,96.63
11,12,1978,97.11
12,12,1978,96.59
13,12,1978,96.06
14,12,1978,96.04
15,12,1978,95.33
18,12,1978,93.44
19,12,1978,94.24
20,12,1978,94.68
21,12,1978,94.71
22,12,1978,96.31
26,12,1978,97.52
27,12,1978,96.66
28,12,1978,96.28
29,12,1978,96.11
02,01,1979,96.73
03,01,1979,97.80
04,01,1979,98.58
05,01,1979,99.13
08,01,1979,98.80
09,01,1979,99.33
10,01,1979,98.77
11,01,1979,99.10
12,01,1979,99.93
15,01,1979,100.69
16,01,1979,99.46
17,01,1979,99.48
18,01,1979,99.72
19,01,1979,99.75
22,01,1979,99.90
23,01,1979,100.60
24,01,1979,100.16
25,01,1979,101.19
26,01,1979,101.86
29,01,1979,101.55
30,01,1979,101.05
31,01,1979,99.93
01,02,1979,99.96
02,02,1979,99.50
05,02,1979,98.09
06,02,1979,98.05
07,02,1979,97.16
08,02,1979,97.65
09,02,1979,97.87
12,02,1979,98.20
13,02,1979,98.93
14,02,1979,98.87
15,02,1979,98.73
16,02,1979,98.67
20,02,1979,99.42
21,02,1979,99.07
22,02,1979,98.33
23,02,1979,97.78
26,02,1979,97.67
27,02,1979,96.13
28,02,1979,96.28
01,03,1979,96.90
02,03,1979,96.97
05,03,1979,98.06
06,03,1979,97.87
07,03,1979,98.44
08,03,1979,99.58
09,03,1979,99.54
12,03,1979,99.67
13,03,1979,99.84
14,03,1979,99.71
15,03,1979,99.86
16,03,1979,100.69
19,03,1979,101.06
20,03,1979,100.50
21,03,1979,101.25
22,03,1979,101.67
23,03,1979,101.60
26,03,1979,101.04
27,03,1979,102.48
28,03,1979,102.12
29,03,1979,102.03
30,03,1979,101.59
02,04,1979,100.90
03,04,1979,102.40
04,04,1979,102.65
05,04,1979,103.26
06,04,1979,103.18
09,04,1979,102.87
10,04,1979,103.34
11,04,1979,102.31
12,04,1979,102.00
16,04,1979,101.12
17,04,1979,101.24
18,04,1979,101.70
19,04,1979,101.28
20,04,1979,101.23
23,04,1979,101.57
24,04,1979,102.20
25,04,1979,102.50
26,04,1979,102.01
27,04,1979,101.80
30,04,1979,101.76
01,05,1979,101.68
02,05,1979,101.72
03,05,1979,101.81
04,05,1979,100.69
07,05,1979,99.02
08,05,1979,99.17
09,05,1979,99.46
10,05,1979,98.52
11,05,1979,98.52
14,05,1979,98.06
15,05,1979,98.14
16,05,1979,98.42
17,05,1979,99.94
18,05,1979,99.93
21,05,1979,100.14
22,05,1979,100.51
23,05,1979,99.89
24,05,1979,99.93
25,05,1979,100.22
29,05,1979,100.05
30,05,1979,99.11
31,05,1979,99.08
01,06,1979,99.17
04,06,1979,99.32
05,06,1979,100.62
06,06,1979,101.30
07,06,1979,101.79
08,06,1979,101.49
11,06,1979,101.91
12,06,1979,102.85
13,06,1979,102.31
14,06,1979,102.20
15,06,1979,102.09
18,06,1979,101.56
19,06,1979,101.58
20,06,1979,101.63
21,06,1979,102.09
22,06,1979,102.64
25,06,1979,102.09
26,06,1979,101.66
27,06,1979,102.27
28,06,1979,102.80
29,06,1979,102.91
02,07,1979,101.99
03,07,1979,102.09
05,07,1979,102.43
06,07,1979,103.62
09,07,1979,104.47
10,07,1979,104.20
11,07,1979,103.64
12,07,1979,102.69
13,07,1979,102.32
16,07,1979,102.74
17,07,1979,101.83
18,07,1979,101.69
19,07,1979,101.61
20,07,1979,101.82
23,07,1979,101.59
24,07,1979,101.97
25,07,1979,103.08
26,07,1979,103.10
27,07,1979,103.10
30,07,1979,103.15
31,07,1979,103.81
01,08,1979,104.17
02,08,1979,104.10
03,08,1979,104.04
06,08,1979,104.30
07,08,1979,105.65
08,08,1979,105.98
09,08,1979,105.49
10,08,1979,106.40
13,08,1979,107.42
14,08,1979,107.52
15,08,1979,108.25
16,08,1979,108.09
17,08,1979,108.30
20,08,1979,108.83
21,08,1979,108.91
22,08,1979,108.99
23,08,1979,108.63
24,08,1979,108.60
27,08,1979,109.14
28,08,1979,109.02
29,08,1979,109.02
30,08,1979,109.02
31,08,1979,109.32
04,09,1979,107.44
05,09,1979,106.40
06,09,1979,106.85
07,09,1979,107.66
10,09,1979,108.17
11,09,1979,107.51
12,09,1979,107.82
13,09,1979,107.85
14,09,1979,108.76
17,09,1979,108.84
18,09,1979,108.00
19,09,1979,108.28
20,09,1979,110.51
21,09,1979,110.47
24,09,1979,109.61
25,09,1979,109.68
26,09,1979,109.96
27,09,1979,110.21
28,09,1979,109.32
01,10,1979,108.56
02,10,1979,109.59
03,10,1979,109.59
04,10,1979,110.17
05,10,1979,111.27
08,10,1979,109.88
09,10,1979,106.63
10,10,1979,105.30
11,10,1979,105.05
12,10,1979,104.49
15,10,1979,103.36
16,10,1979,103.19
17,10,1979,103.39
18,10,1979,103.61
19,10,1979,101.60
22,10,1979,100.71
23,10,1979,100.28
24,10,1979,100.44
25,10,1979,100.00
26,10,1979,100.57
29,10,1979,100.71
30,10,1979,102.67
31,10,1979,101.82
01,11,1979,102.57
02,11,1979,102.51
05,11,1979,101.82
06,11,1979,101.20
07,11,1979,99.87
08,11,1979,100.30
09,11,1979,101.51
12,11,1979,103.51
13,11,1979,102.94
14,11,1979,103.39
15,11,1979,104.13
16,11,1979,103.79
19,11,1979,104.23
20,11,1979,103.69
21,11,1979,103.89
23,11,1979,104.67
26,11,1979,106.80
27,11,1979,106.38
28,11,1979,106.77
29,11,1979,106.81
30,11,1979,106.16
03,12,1979,105.83
04,12,1979,106.79
05,12,1979,107.25
06,12,1979,108.00
07,12,1979,107.52
10,12,1979,107.67
11,12,1979,107.49
12,12,1979,107.52
13,12,1979,107.67
14,12,1979,108.92
17,12,1979,109.33
18,12,1979,108.30
19,12,1979,108.20
20,12,1979,108.26
21,12,1979,107.59
24,12,1979,107.66
26,12,1979,107.78
27,12,1979,107.96
28,12,1979,107.84
31,12,1979,107.94
02,01,1980,105.76
03,01,1980,105.22
04,01,1980,106.52
07,01,1980,106.81
08,01,1980,108.95
09,01,1980,109.05
10,01,1980,109.89
11,01,1980,109.92
14,01,1980,110.38
15,01,1980,111.14
16,01,1980,111.05
17,01,1980,110.70
18,01,1980,111.07
21,01,1980,112.10
22,01,1980,111.51
23,01,1980,113.44
24,01,1980,113.70
